"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"Gediplomeerden_1"
"218560699";"4000   ";"12400";"A043055";"1012600";"GM0627";"2019SJ00";"       6"
"218560719";"4000   ";"12400";"A043055";"1012600";"GM0289";"2019SJ00";"      92"
"218560739";"4000   ";"12400";"A043055";"1012600";"GM0628";"2019SJ00";""
"218560759";"4000   ";"12400";"A043055";"1012600";"GM0291";"2019SJ00";""
"218560779";"4000   ";"12400";"A043055";"1012600";"GM0629";"2019SJ00";"       1"
"218560799";"4000   ";"12400";"A043055";"1012600";"GM0630";"2019SJ00";""
"218560819";"4000   ";"12400";"A043055";"1012600";"GM0852";"2019SJ00";"       1"
"218560839";"4000   ";"12400";"A043055";"1012600";"GM0188";"2019SJ00";""
"218560859";"4000   ";"12400";"A043055";"1012600";"GM0988";"2019SJ00";"       5"
"218560879";"4000   ";"12400";"A043055";"1012600";"GM0457";"2019SJ00";"       3"
"218560899";"4000   ";"12400";"A043055";"1012600";"GM0292";"2019SJ00";""
"218560919";"4000   ";"12400";"A043055";"1012600";"GM0870";"2019SJ00";""
"218560939";"4000   ";"12400";"A043055";"1012600";"GM0459";"2019SJ00";""
"218560959";"4000   ";"12400";"A043055";"1012600";"GM1960";"2019SJ00";"       2"
"218560979";"4000   ";"12400";"A043055";"1012600";"GM0668";"2019SJ00";"       0"
"218560999";"4000   ";"12400";"A043055";"1012600";"GM0558";"2019SJ00";""
"218561019";"4000   ";"12400";"A043055";"1012600";"GM1969";"2019SJ00";"       6"
"218561039";"4000   ";"12400";"A043055";"1012600";"GM1701";"2019SJ00";"       2"
"218561059";"4000   ";"12400";"A043055";"1012600";"GM0293";"2019SJ00";"       1"
"218561079";"4000   ";"12400";"A043055";"1012600";"GM1950";"2019SJ00";"       0"
"218561099";"4000   ";"12400";"A043055";"1012600";"GM1783";"2019SJ00";"       8"
"218561119";"4000   ";"12400";"A043055";"1012600";"GM0098";"2019SJ00";"       0"
"218561139";"4000   ";"12400";"A043055";"1012600";"GM0614";"2019SJ00";"       0"
"218561159";"4000   ";"12400";"A043055";"1012600";"GM0189";"2019SJ00";"       3"
"218561179";"4000   ";"12400";"A043055";"1012600";"GM0462";"2019SJ00";""
"218561199";"4000   ";"12400";"A043055";"1012600";"GM0463";"2019SJ00";""
"218561219";"4000   ";"12400";"A043055";"1012600";"GM0296";"2019SJ00";"       6"
"218561239";"4000   ";"12400";"A043055";"1012600";"GM1696";"2019SJ00";"       0"
"218561259";"4000   ";"12400";"A043055";"1012600";"GM0190";"2019SJ00";""
"218561279";"4000   ";"12400";"A043055";"1012600";"GM0352";"2019SJ00";"       0"
"218561299";"4000   ";"12400";"A043055";"1012600";"GM0052";"2019SJ00";""
"218561319";"4000   ";"12400";"A043055";"1012600";"GM0053";"2019SJ00";""
"218561339";"4000   ";"12400";"A043055";"1012600";"GM0294";"2019SJ00";"       2"
"218561359";"4000   ";"12400";"A043055";"1012600";"GM0295";"2019SJ00";""
"218561379";"4000   ";"12400";"A043055";"1012600";"GM0873";"2019SJ00";"       1"
"218561399";"4000   ";"12400";"A043055";"1012600";"GM0632";"2019SJ00";"       5"
"218561419";"4000   ";"12400";"A043055";"1012600";"GM0466";"2019SJ00";""
"218561439";"4000   ";"12400";"A043055";"1012600";"GM1690";"2019SJ00";"       3"
"218561459";"4000   ";"12400";"A043055";"1012600";"GM0880";"2019SJ00";"       2"
"218561479";"4000   ";"12400";"A043055";"1012600";"GM0351";"2019SJ00";"       0"
"218561499";"4000   ";"12400";"A043055";"1012600";"GM0874";"2019SJ00";""
"218561519";"4000   ";"12400";"A043055";"1012600";"GM0710";"2019SJ00";""
"218561539";"4000   ";"12400";"A043055";"1012600";"GM0683";"2019SJ00";""
"218561559";"4000   ";"12400";"A043055";"1012600";"GM0479";"2019SJ00";"       3"
"218561579";"4000   ";"12400";"A043055";"1012600";"GM0297";"2019SJ00";"       1"
"218561599";"4000   ";"12400";"A043055";"1012600";"GM0473";"2019SJ00";"       1"
"218561619";"4000   ";"12400";"A043055";"1012600";"GM0707";"2019SJ00";""
"218561639";"4000   ";"12400";"A043055";"1012600";"GM0478";"2019SJ00";""
"218561659";"4000   ";"12400";"A043055";"1012600";"GM0050";"2019SJ00";"       1"
"218561679";"4000   ";"12400";"A043055";"1012600";"GM0355";"2019SJ00";"       8"
"218561699";"4000   ";"12400";"A043055";"1012600";"GM0298";"2019SJ00";""
"218561719";"4000   ";"12400";"A043055";"1012600";"GM0299";"2019SJ00";"       0"
"218561739";"4000   ";"12400";"A043055";"1012600";"GM1666";"2019SJ00";""
"218561759";"4000   ";"12400";"A043055";"1012600";"GM0476";"2019SJ00";""
"218561779";"4000   ";"12400";"A043055";"1012600";"GM0637";"2019SJ00";"      10"
"218561799";"4000   ";"12400";"A043055";"1012600";"GM0638";"2019SJ00";"       1"
"218561819";"4000   ";"12400";"A043055";"1012600";"GM0056";"2019SJ00";""
"218561839";"4000   ";"12400";"A043055";"1012600";"GM1892";"2019SJ00";"       2"
"218561859";"4000   ";"12400";"A043055";"1012600";"GM0879";"2019SJ00";"       3"
"218561879";"4000   ";"12400";"A043055";"1012600";"GM0301";"2019SJ00";"       4"
"218561899";"4000   ";"12400";"A043055";"1012600";"GM1896";"2019SJ00";"       1"
"218561919";"4000   ";"12400";"A043055";"1012600";"GM0192";"2019SJ00";""
"218561939";"4000   ";"12400";"A043055";"1012600";"GM0642";"2019SJ00";"       2"
"218561959";"4000   ";"12400";"A043055";"1012600";"GM0193";"2019SJ00";"      10"
"218561979";"4000   ";"12400";"A043055";"1012600";"GM0000";"2019SJ00";"      10"
"221969739";"4000   ";"12500";"A043055";"1012600";"NL01  ";"2019SJ00";"    1978"
"221969759";"4000   ";"12500";"A043055";"1012600";"LD01  ";"2019SJ00";"     159"
"221969779";"4000   ";"12500";"A043055";"1012600";"LD02  ";"2019SJ00";"     290"
"221969799";"4000   ";"12500";"A043055";"1012600";"LD03  ";"2019SJ00";"    1278"
"221969819";"4000   ";"12500";"A043055";"1012600";"LD04  ";"2019SJ00";"     243"
"221969839";"4000   ";"12500";"A043055";"1012600";"LD99  ";"2019SJ00";"       8"
"221969859";"4000   ";"12500";"A043055";"1012600";"PV20  ";"2019SJ00";"     128"
"221969879";"4000   ";"12500";"A043055";"1012600";"PV21  ";"2019SJ00";"      23"
"221969899";"4000   ";"12500";"A043055";"1012600";"PV22  ";"2019SJ00";"       8"
"221969919";"4000   ";"12500";"A043055";"1012600";"PV23  ";"2019SJ00";"      59"
"221969939";"4000   ";"12500";"A043055";"1012600";"PV24  ";"2019SJ00";"      11"
"221969959";"4000   ";"12500";"A043055";"1012600";"PV25  ";"2019SJ00";"     220"
"221969979";"4000   ";"12500";"A043055";"1012600";"PV26  ";"2019SJ00";"     321"
"221969999";"4000   ";"12500";"A043055";"1012600";"PV27  ";"2019SJ00";"     498"
"221970019";"4000   ";"12500";"A043055";"1012600";"PV28  ";"2019SJ00";"     456"
"221970039";"4000   ";"12500";"A043055";"1012600";"PV29  ";"2019SJ00";"       3"
"221970059";"4000   ";"12500";"A043055";"1012600";"PV30  ";"2019SJ00";"     179"
"221970079";"4000   ";"12500";"A043055";"1012600";"PV31  ";"2019SJ00";"      64"
"221970099";"4000   ";"12500";"A043055";"1012600";"PV99  ";"2019SJ00";"       8"
"221970119";"4000   ";"12500";"A043055";"1012600";"CR01  ";"2019SJ00";"       2"
"221970139";"4000   ";"12500";"A043055";"1012600";"CR02  ";"2019SJ00";"       3"
"221970159";"4000   ";"12500";"A043055";"1012600";"CR03  ";"2019SJ00";"     123"
"221970179";"4000   ";"12500";"A043055";"1012600";"CR04  ";"2019SJ00";"      15"
"221970199";"4000   ";"12500";"A043055";"1012600";"CR05  ";"2019SJ00";"       2"
"221970219";"4000   ";"12500";"A043055";"1012600";"CR06  ";"2019SJ00";"       6"
"221970239";"4000   ";"12500";"A043055";"1012600";"CR07  ";"2019SJ00";"       1"
"221970259";"4000   ";"12500";"A043055";"1012600";"CR08  ";"2019SJ00";"       4"
"221970279";"4000   ";"12500";"A043055";"1012600";"CR09  ";"2019SJ00";"       3"
"221970299";"4000   ";"12500";"A043055";"1012600";"CR10  ";"2019SJ00";"      17"
"221970319";"4000   ";"12500";"A043055";"1012600";"CR11  ";"2019SJ00";"      13"
"221970339";"4000   ";"12500";"A043055";"1012600";"CR12  ";"2019SJ00";"      29"
"221970359";"4000   ";"12500";"A043055";"1012600";"CR13  ";"2019SJ00";"      69"
"221970379";"4000   ";"12500";"A043055";"1012600";"CR14  ";"2019SJ00";"      11"
"221970399";"4000   ";"12500";"A043055";"1012600";"CR15  ";"2019SJ00";"     132"
"221970419";"4000   ";"12500";"A043055";"1012600";"CR16  ";"2019SJ00";"       8"
"221970439";"4000   ";"12500";"A043055";"1012600";"CR17  ";"2019SJ00";"     321"
"221970459";"4000   ";"12500";"A043055";"1012600";"CR18  ";"2019SJ00";"       7"
"221970479";"4000   ";"12500";"A043055";"1012600";"CR19  ";"2019SJ00";"       9"
"221970499";"4000   ";"12500";"A043055";"1012600";"CR20  ";"2019SJ00";"       7"
"221970519";"4000   ";"12500";"A043055";"1012600";"CR21  ";"2019SJ00";"      20"
"221970539";"4000   ";"12500";"A043055";"1012600";"CR22  ";"2019SJ00";"       4"
"221970559";"4000   ";"12500";"A043055";"1012600";"CR23  ";"2019SJ00";"     436"
"221970579";"4000   ";"12500";"A043055";"1012600";"CR24  ";"2019SJ00";"      15"
"221970599";"4000   ";"12500";"A043055";"1012600";"CR25  ";"2019SJ00";"     137"
"221970619";"4000   ";"12500";"A043055";"1012600";"CR26  ";"2019SJ00";"      72"
"221970639";"4000   ";"12500";"A043055";"1012600";"CR27  ";"2019SJ00";"      70"
"221970659";"4000   ";"12500";"A043055";"1012600";"CR28  ";"2019SJ00";"      13"
"221970679";"4000   ";"12500";"A043055";"1012600";"CR29  ";"2019SJ00";"     153"
"221970699";"4000   ";"12500";"A043055";"1012600";"CR30  ";"2019SJ00";"      11"
"221970719";"4000   ";"12500";"A043055";"1012600";"CR31  ";"2019SJ00";"       0"
"221970739";"4000   ";"12500";"A043055";"1012600";"CR32  ";"2019SJ00";"       3"
"221970759";"4000   ";"12500";"A043055";"1012600";"CR33  ";"2019SJ00";"      22"
"221970779";"4000   ";"12500";"A043055";"1012600";"CR34  ";"2019SJ00";"      61"
"221970799";"4000   ";"12500";"A043055";"1012600";"CR35  ";"2019SJ00";"      25"
"221970819";"4000   ";"12500";"A043055";"1012600";"CR36  ";"2019SJ00";"      71"
"221970839";"4000   ";"12500";"A043055";"1012600";"CR37  ";"2019SJ00";"       8"
"221970859";"4000   ";"12500";"A043055";"1012600";"CR38  ";"2019SJ00";"       8"
"221970879";"4000   ";"12500";"A043055";"1012600";"CR39  ";"2019SJ00";"      48"
"221970899";"4000   ";"12500";"A043055";"1012600";"CR40  ";"2019SJ00";"      11"
"221970919";"4000   ";"12500";"A043055";"1012600";"CR99  ";"2019SJ00";"       8"
"221970939";"4000   ";"12500";"A043055";"1012600";"SG01  ";"2019SJ00";""
"221970959";"4000   ";"12500";"A043055";"1012600";"SG02  ";"2019SJ00";""
"221970979";"4000   ";"12500";"A043055";"1012600";"SG03  ";"2019SJ00";""
"221970999";"4000   ";"12500";"A043055";"1012600";"SG04  ";"2019SJ00";""
"221971019";"4000   ";"12500";"A043055";"1012600";"SG05  ";"2019SJ00";""
"221971039";"4000   ";"12500";"A043055";"1012600";"SG06  ";"2019SJ00";""
"221971059";"4000   ";"12500";"A043055";"1012600";"SG07  ";"2019SJ00";""
"221971079";"4000   ";"12500";"A043055";"1012600";"SG08  ";"2019SJ00";""
"221971099";"4000   ";"12500";"A043055";"1012600";"SG09  ";"2019SJ00";""
"221971119";"4000   ";"12500";"A043055";"1012600";"SG10  ";"2019SJ00";""
"221971139";"4000   ";"12500";"A043055";"1012600";"SG11  ";"2019SJ00";""
"221971159";"4000   ";"12500";"A043055";"1012600";"SG12  ";"2019SJ00";""
"221971179";"4000   ";"12500";"A043055";"1012600";"SG13  ";"2019SJ00";""
"221971199";"4000   ";"12500";"A043055";"1012600";"SG14  ";"2019SJ00";""
"221971219";"4000   ";"12500";"A043055";"1012600";"SG15  ";"2019SJ00";""
"221971239";"4000   ";"12500";"A043055";"1012600";"SG16  ";"2019SJ00";""
"221971259";"4000   ";"12500";"A043055";"1012600";"SG17  ";"2019SJ00";""
"221971279";"4000   ";"12500";"A043055";"1012600";"SG18  ";"2019SJ00";""
"221971299";"4000   ";"12500";"A043055";"1012600";"SG19  ";"2019SJ00";""
"221971319";"4000   ";"12500";"A043055";"1012600";"SG20  ";"2019SJ00";""
"221971339";"4000   ";"12500";"A043055";"1012600";"SG21  ";"2019SJ00";""
"221971359";"4000   ";"12500";"A043055";"1012600";"SG22  ";"2019SJ00";""
"221971379";"4000   ";"12500";"A043055";"1012600";"SG99  ";"2019SJ00";""
"221971399";"4000   ";"12500";"A043055";"1012600";"GA01  ";"2019SJ00";""
"221971419";"4000   ";"12500";"A043055";"1012600";"GA02  ";"2019SJ00";""
"221971439";"4000   ";"12500";"A043055";"1012600";"GA03  ";"2019SJ00";""
"221971459";"4000   ";"12500";"A043055";"1012600";"GA04  ";"2019SJ00";""
"221971479";"4000   ";"12500";"A043055";"1012600";"GA05  ";"2019SJ00";""
"221971499";"4000   ";"12500";"A043055";"1012600";"GA06  ";"2019SJ00";""
"221971519";"4000   ";"12500";"A043055";"1012600";"GA07  ";"2019SJ00";""
"221971539";"4000   ";"12500";"A043055";"1012600";"GA08  ";"2019SJ00";""
"221971559";"4000   ";"12500";"A043055";"1012600";"GA09  ";"2019SJ00";""
"221971579";"4000   ";"12500";"A043055";"1012600";"GA10  ";"2019SJ00";""
"221971599";"4000   ";"12500";"A043055";"1012600";"GA11  ";"2019SJ00";""
"221971619";"4000   ";"12500";"A043055";"1012600";"GA12  ";"2019SJ00";""
"221971639";"4000   ";"12500";"A043055";"1012600";"GA13  ";"2019SJ00";""
"221971659";"4000   ";"12500";"A043055";"1012600";"GA14  ";"2019SJ00";""
"221971679";"4000   ";"12500";"A043055";"1012600";"GA15  ";"2019SJ00";""
"221971699";"4000   ";"12500";"A043055";"1012600";"GA16  ";"2019SJ00";""
"221971719";"4000   ";"12500";"A043055";"1012600";"GA17  ";"2019SJ00";""
"221971739";"4000   ";"12500";"A043055";"1012600";"GA18  ";"2019SJ00";""
"221971759";"4000   ";"12500";"A043055";"1012600";"GA19  ";"2019SJ00";""
"221971779";"4000   ";"12500";"A043055";"1012600";"GA20  ";"2019SJ00";""
"221971799";"4000   ";"12500";"A043055";"1012600";"GA21  ";"2019SJ00";""
"221971819";"4000   ";"12500";"A043055";"1012600";"GA22  ";"2019SJ00";""
"221971839";"4000   ";"12500";"A043055";"1012600";"GA99  ";"2019SJ00";""
"221971859";"4000   ";"12500";"A043055";"1012600";"GM1680";"2019SJ00";"       0"
"221971879";"4000   ";"12500";"A043055";"1012600";"GM0738";"2019SJ00";""
"221971899";"4000   ";"12500";"A043055";"1012600";"GM0358";"2019SJ00";"       0"
"221971919";"4000   ";"12500";"A043055";"1012600";"GM0197";"2019SJ00";"       0"
"221971939";"4000   ";"12500";"A043055";"1012600";"GM0480";"2019SJ00";""
"221971959";"4000   ";"12500";"A043055";"1012600";"GM0305";"2019SJ00";""
"221971979";"4000   ";"12500";"A043055";"1012600";"GM0059";"2019SJ00";"       1"
"221971999";"4000   ";"12500";"A043055";"1012600";"GM0360";"2019SJ00";""
"221972019";"4000   ";"12500";"A043055";"1012600";"GM0482";"2019SJ00";"       0"
"221972039";"4000   ";"12500";"A043055";"1012600";"GM0613";"2019SJ00";"       0"
"221972059";"4000   ";"12500";"A043055";"1012600";"GM0483";"2019SJ00";""
"221972079";"4000   ";"12500";"A043055";"1012600";"GM0361";"2019SJ00";"       4"
"221972099";"4000   ";"12500";"A043055";"1012600";"GM0141";"2019SJ00";"       2"
"221972119";"4000   ";"12500";"A043055";"1012600";"GM0034";"2019SJ00";"       5"
"221972139";"4000   ";"12500";"A043055";"1012600";"GM0484";"2019SJ00";"       5"
"221972159";"4000   ";"12500";"A043055";"1012600";"GM1723";"2019SJ00";"       1"
"221972179";"4000   ";"12500";"A043055";"1012600";"GM1959";"2019SJ00";"       2"
"221972199";"4000   ";"12500";"A043055";"1012600";"GM0142";"2019SJ00";""
"221972219";"4000   ";"12500";"A043055";"1012600";"GM1679";"2019SJ00";""
"221972239";"4000   ";"12500";"A043055";"1012600";"GM0060";"2019SJ00";"       0"
"221972259";"4000   ";"12500";"A043055";"1012600";"GM0306";"2019SJ00";""
"221972279";"4000   ";"12500";"A043055";"1012600";"GM0307";"2019SJ00";"      14"
"221972299";"4000   ";"12500";"A043055";"1012600";"GM0362";"2019SJ00";"      16"
"221972319";"4000   ";"12500";"A043055";"1012600";"GM0363";"2019SJ00";"     395"
"221972339";"4000   ";"12500";"A043055";"1012600";"GM0364";"2019SJ00";""
"221972359";"4000   ";"12500";"A043055";"1012600";"GM0199";"2019SJ00";""
"221972379";"4000   ";"12500";"A043055";"1012600";"GM0366";"2019SJ00";""
"221972399";"4000   ";"12500";"A043055";"1012600";"GM0200";"2019SJ00";"       4"
"221972419";"4000   ";"12500";"A043055";"1012600";"GM0003";"2019SJ00";"       1"
"221972439";"4000   ";"12500";"A043055";"1012600";"GM0885";"2019SJ00";""
"221972459";"4000   ";"12500";"A043055";"1012600";"GM0202";"2019SJ00";"      17"
"221972479";"4000   ";"12500";"A043055";"1012600";"GM0106";"2019SJ00";"       0"
"221972499";"4000   ";"12500";"A043055";"1012600";"GM0743";"2019SJ00";"       0"
"221972519";"4000   ";"12500";"A043055";"1012600";"GM0143";"2019SJ00";""
"221972539";"4000   ";"12500";"A043055";"1012600";"GM0650";"2019SJ00";""
"221972559";"4000   ";"12500";"A043055";"1012600";"GM0744";"2019SJ00";"       0"
"221972579";"4000   ";"12500";"A043055";"1012600";"GM0308";"2019SJ00";"       1"
"221972599";"4000   ";"12500";"A043055";"1012600";"GM0489";"2019SJ00";"       1"
"221972619";"4000   ";"12500";"A043055";"1012600";"GM0203";"2019SJ00";"       2"
"221972639";"4000   ";"12500";"A043055";"1012600";"GM0144";"2019SJ00";""
"221972659";"4000   ";"12500";"A043055";"1012600";"GM0005";"2019SJ00";""
"221972679";"4000   ";"12500";"A043055";"1012600";"GM0888";"2019SJ00";"       0"
"221972699";"4000   ";"12500";"A043055";"1012600";"GM1954";"2019SJ00";"       2"
"221972719";"4000   ";"12500";"A043055";"1012600";"GM0370";"2019SJ00";"       1"
"221972739";"4000   ";"12500";"A043055";"1012600";"GM0889";"2019SJ00";"       0"
"221972759";"4000   ";"12500";"A043055";"1012600";"GM0890";"2019SJ00";""
"221972779";"4000   ";"12500";"A043055";"1012600";"GM0007";"2019SJ00";""
"221972799";"4000   ";"12500";"A043055";"1012600";"GM0206";"2019SJ00";""
"221972819";"4000   ";"12500";"A043055";"1012600";"GM0372";"2019SJ00";""
"221972839";"4000   ";"12500";"A043055";"1012600";"GM1945";"2019SJ00";"       3"
"221972859";"4000   ";"12500";"A043055";"1012600";"GM0491";"2019SJ00";""
"221972879";"4000   ";"12500";"A043055";"1012600";"GM1724";"2019SJ00";"       0"
"221972899";"4000   ";"12500";"A043055";"1012600";"GM0893";"2019SJ00";"       0"
"221972919";"4000   ";"12500";"A043055";"1012600";"GM0373";"2019SJ00";"       0"
"221972939";"4000   ";"12500";"A043055";"1012600";"GM0748";"2019SJ00";"       1"
"221972959";"4000   ";"12500";"A043055";"1012600";"GM0207";"2019SJ00";""
"221972979";"4000   ";"12500";"A043055";"1012600";"GM0492";"2019SJ00";""
"221972999";"4000   ";"12500";"A043055";"1012600";"GM0493";"2019SJ00";""
"221973019";"4000   ";"12500";"A043055";"1012600";"GM1859";"2019SJ00";"       1"
"221973039";"4000   ";"12500";"A043055";"1012600";"GM1721";"2019SJ00";"       0"
"221973059";"4000   ";"12500";"A043055";"1012600";"GM0568";"2019SJ00";""
"221973079";"4000   ";"12500";"A043055";"1012600";"GM0753";"2019SJ00";"       1"
"221973099";"4000   ";"12500";"A043055";"1012600";"GM0209";"2019SJ00";"       0"
"221973119";"4000   ";"12500";"A043055";"1012600";"GM0375";"2019SJ00";"       1"
"221973139";"4000   ";"12500";"A043055";"1012600";"GM0063";"2019SJ00";""
"221973159";"4000   ";"12500";"A043055";"1012600";"GM0310";"2019SJ00";"       4"
"221973179";"4000   ";"12500";"A043055";"1012600";"GM0585";"2019SJ00";""
"221973199";"4000   ";"12500";"A043055";"1012600";"GM1728";"2019SJ00";"       3"
"221973219";"4000   ";"12500";"A043055";"1012600";"GM0376";"2019SJ00";"       0"
"221973239";"4000   ";"12500";"A043055";"1012600";"GM0495";"2019SJ00";""
"221973259";"4000   ";"12500";"A043055";"1012600";"GM0377";"2019SJ00";"       1"
"221973279";"4000   ";"12500";"A043055";"1012600";"GM0055";"2019SJ00";""
"221973299";"4000   ";"12500";"A043055";"1012600";"GM0497";"2019SJ00";""
"221973319";"4000   ";"12500";"A043055";"1012600";"GM1901";"2019SJ00";"       1"
"221973339";"4000   ";"12500";"A043055";"1012600";"GM0755";"2019SJ00";"       1"
"221973359";"4000   ";"12500";"A043055";"1012600";"GM0009";"2019SJ00";""
"221973379";"4000   ";"12500";"A043055";"1012600";"GM0064";"2019SJ00";""
"221973399";"4000   ";"12500";"A043055";"1012600";"GM0211";"2019SJ00";""
"221973419";"4000   ";"12500";"A043055";"1012600";"GM1681";"2019SJ00";"       2"
"221973439";"4000   ";"12500";"A043055";"1012600";"GM0897";"2019SJ00";""
"221973459";"4000   ";"12500";"A043055";"1012600";"GM0147";"2019SJ00";"       1"
"221973479";"4000   ";"12500";"A043055";"1012600";"GM0654";"2019SJ00";"       0"
"221973499";"4000   ";"12500";"A043055";"1012600";"GM0499";"2019SJ00";""
"221973519";"4000   ";"12500";"A043055";"1012600";"GM0756";"2019SJ00";"       1"
"221973539";"4000   ";"12500";"A043055";"1012600";"GM0757";"2019SJ00";"       1"
"221973559";"4000   ";"12500";"A043055";"1012600";"GM0758";"2019SJ00";"      14"
"221973579";"4000   ";"12500";"A043055";"1012600";"GM0194";"2019SJ00";""
"221973599";"4000   ";"12500";"A043055";"1012600";"GM0311";"2019SJ00";""
"221973619";"4000   ";"12500";"A043055";"1012600";"GM0501";"2019SJ00";"       0"
"221973639";"4000   ";"12500";"A043055";"1012600";"GM0898";"2019SJ00";""
"221973659";"4000   ";"12500";"A043055";"1012600";"GM1876";"2019SJ00";"       0"
"221973679";"4000   ";"12500";"A043055";"1012600";"GM0213";"2019SJ00";"       0"
"221973699";"4000   ";"12500";"A043055";"1012600";"GM0899";"2019SJ00";"       1"
"221973719";"4000   ";"12500";"A043055";"1012600";"GM0312";"2019SJ00";"       0"
"221973739";"4000   ";"12500";"A043055";"1012600";"GM0313";"2019SJ00";"       0"
"221973759";"4000   ";"12500";"A043055";"1012600";"GM0214";"2019SJ00";"       1"
"221973779";"4000   ";"12500";"A043055";"1012600";"GM0381";"2019SJ00";""
"221973799";"4000   ";"12500";"A043055";"1012600";"GM0502";"2019SJ00";"       3"
"221973819";"4000   ";"12500";"A043055";"1012600";"GM0383";"2019SJ00";"       1"
"221973839";"4000   ";"12500";"A043055";"1012600";"GM0109";"2019SJ00";"       0"
"221973859";"4000   ";"12500";"A043055";"1012600";"GM1706";"2019SJ00";"       1"
"221973879";"4000   ";"12500";"A043055";"1012600";"GM0611";"2019SJ00";""
"221973899";"4000   ";"12500";"A043055";"1012600";"GM1684";"2019SJ00";"       0"
"221973919";"4000   ";"12500";"A043055";"1012600";"GM0216";"2019SJ00";"       3"
"221973939";"4000   ";"12500";"A043055";"1012600";"GM0148";"2019SJ00";"       3"
"221973959";"4000   ";"12500";"A043055";"1012600";"GM0065";"2019SJ00";""
"221973979";"4000   ";"12500";"A043055";"1012600";"GM1891";"2019SJ00";"       1"
"221973999";"4000   ";"12500";"A043055";"1012600";"GM0503";"2019SJ00";"      65"
"221974019";"4000   ";"12500";"A043055";"1012600";"GM0010";"2019SJ00";"       1"
"221974039";"4000   ";"12500";"A043055";"1012600";"GM0149";"2019SJ00";""
"221974059";"4000   ";"12500";"A043055";"1012600";"GM0762";"2019SJ00";"       1"
"221974079";"4000   ";"12500";"A043055";"1012600";"GM0150";"2019SJ00";"      11"
"221974099";"4000   ";"12500";"A043055";"1012600";"GM0218";"2019SJ00";""
"221974119";"4000   ";"12500";"A043055";"1012600";"GM0384";"2019SJ00";"       5"
"221974139";"4000   ";"12500";"A043055";"1012600";"GM0151";"2019SJ00";""
"221974159";"4000   ";"12500";"A043055";"1012600";"GM1774";"2019SJ00";"       1"
"221974179";"4000   ";"12500";"A043055";"1012600";"GM0219";"2019SJ00";""
"221974199";"4000   ";"12500";"A043055";"1012600";"GM0504";"2019SJ00";""
"221974219";"4000   ";"12500";"A043055";"1012600";"GM0220";"2019SJ00";""
"221974239";"4000   ";"12500";"A043055";"1012600";"GM0221";"2019SJ00";"       1"
"221974259";"4000   ";"12500";"A043055";"1012600";"GM0222";"2019SJ00";"       3"
"221974279";"4000   ";"12500";"A043055";"1012600";"GM0766";"2019SJ00";"       0"
"221974299";"4000   ";"12500";"A043055";"1012600";"GM0058";"2019SJ00";""
"221974319";"4000   ";"12500";"A043055";"1012600";"GM0315";"2019SJ00";""
"221974339";"4000   ";"12500";"A043055";"1012600";"GM0505";"2019SJ00";"       7"
"221974359";"4000   ";"12500";"A043055";"1012600";"GM0498";"2019SJ00";"       0"
"221974379";"4000   ";"12500";"A043055";"1012600";"GM0316";"2019SJ00";""
"221974399";"4000   ";"12500";"A043055";"1012600";"GM1719";"2019SJ00";"       1"
"221974419";"4000   ";"12500";"A043055";"1012600";"GM0303";"2019SJ00";"       2"
"221974439";"4000   ";"12500";"A043055";"1012600";"GM0225";"2019SJ00";"       0"
"221974459";"4000   ";"12500";"A043055";"1012600";"GM0226";"2019SJ00";"       0"
"221974479";"4000   ";"12500";"A043055";"1012600";"GM0902";"2019SJ00";""
"221974499";"4000   ";"12500";"A043055";"1012600";"GM0227";"2019SJ00";""
"221974519";"4000   ";"12500";"A043055";"1012600";"GM1711";"2019SJ00";"       0"
"221974539";"4000   ";"12500";"A043055";"1012600";"GM0385";"2019SJ00";"       0"
"221974559";"4000   ";"12500";"A043055";"1012600";"GM0228";"2019SJ00";"       9"
"221974579";"4000   ";"12500";"A043055";"1012600";"GM0317";"2019SJ00";"       0"
"221974599";"4000   ";"12500";"A043055";"1012600";"GM1651";"2019SJ00";""
"221974619";"4000   ";"12500";"A043055";"1012600";"GM0770";"2019SJ00";"       1"
"221974639";"4000   ";"12500";"A043055";"1012600";"GM0357";"2019SJ00";""
"221974659";"4000   ";"12500";"A043055";"1012600";"GM0229";"2019SJ00";""
"221974679";"4000   ";"12500";"A043055";"1012600";"GM0905";"2019SJ00";""
"221974699";"4000   ";"12500";"A043055";"1012600";"GM1903";"2019SJ00";"       3"
"221974719";"4000   ";"12500";"A043055";"1012600";"GM0772";"2019SJ00";"      55"
"221974739";"4000   ";"12500";"A043055";"1012600";"GM0230";"2019SJ00";"       0"
"221974759";"4000   ";"12500";"A043055";"1012600";"GM0231";"2019SJ00";""
"221974779";"4000   ";"12500";"A043055";"1012600";"GM0114";"2019SJ00";"       2"
"221974799";"4000   ";"12500";"A043055";"1012600";"GM0388";"2019SJ00";"       0"
"221974819";"4000   ";"12500";"A043055";"1012600";"GM0153";"2019SJ00";"      13"
"221974839";"4000   ";"12500";"A043055";"1012600";"GM0232";"2019SJ00";"       0"
"221974859";"4000   ";"12500";"A043055";"1012600";"GM0233";"2019SJ00";"       0"
