"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"Gediplomeerden_1"
"88943239";"3000   ";"10000";"A043056";"A008187";"GM0199";"2019SJ00";""
"88943259";"3000   ";"10000";"A043056";"A008187";"GM0366";"2019SJ00";""
"88943279";"3000   ";"10000";"A043056";"A008187";"GM0200";"2019SJ00";"       0"
"88943299";"3000   ";"10000";"A043056";"A008187";"GM0003";"2019SJ00";"       0"
"88943319";"3000   ";"10000";"A043056";"A008187";"GM0885";"2019SJ00";""
"88943339";"3000   ";"10000";"A043056";"A008187";"GM0202";"2019SJ00";"       4"
"88943359";"3000   ";"10000";"A043056";"A008187";"GM0106";"2019SJ00";"       0"
"88943379";"3000   ";"10000";"A043056";"A008187";"GM0743";"2019SJ00";"       0"
"88943399";"3000   ";"10000";"A043056";"A008187";"GM0143";"2019SJ00";""
"88943419";"3000   ";"10000";"A043056";"A008187";"GM0650";"2019SJ00";""
"88943439";"3000   ";"10000";"A043056";"A008187";"GM0744";"2019SJ00";"       0"
"88943459";"3000   ";"10000";"A043056";"A008187";"GM0308";"2019SJ00";"       0"
"88943479";"3000   ";"10000";"A043056";"A008187";"GM0489";"2019SJ00";"       0"
"88943499";"3000   ";"10000";"A043056";"A008187";"GM0203";"2019SJ00";"       0"
"88943519";"3000   ";"10000";"A043056";"A008187";"GM0144";"2019SJ00";""
"88943539";"3000   ";"10000";"A043056";"A008187";"GM0005";"2019SJ00";""
"88943559";"3000   ";"10000";"A043056";"A008187";"GM0888";"2019SJ00";"       0"
"88943579";"3000   ";"10000";"A043056";"A008187";"GM1954";"2019SJ00";"       0"
"88943599";"3000   ";"10000";"A043056";"A008187";"GM0370";"2019SJ00";"       0"
"88943619";"3000   ";"10000";"A043056";"A008187";"GM0889";"2019SJ00";"       0"
"88943639";"3000   ";"10000";"A043056";"A008187";"GM0890";"2019SJ00";""
"88943659";"3000   ";"10000";"A043056";"A008187";"GM0007";"2019SJ00";""
"88943679";"3000   ";"10000";"A043056";"A008187";"GM0206";"2019SJ00";""
"88943699";"3000   ";"10000";"A043056";"A008187";"GM0372";"2019SJ00";""
"88943719";"3000   ";"10000";"A043056";"A008187";"GM1945";"2019SJ00";"       0"
"88943739";"3000   ";"10000";"A043056";"A008187";"GM0491";"2019SJ00";""
"88943759";"3000   ";"10000";"A043056";"A008187";"GM1724";"2019SJ00";"       0"
"88943779";"3000   ";"10000";"A043056";"A008187";"GM0893";"2019SJ00";"       0"
"88943799";"3000   ";"10000";"A043056";"A008187";"GM0373";"2019SJ00";"       0"
"88943819";"3000   ";"10000";"A043056";"A008187";"GM0748";"2019SJ00";"       0"
"88943839";"3000   ";"10000";"A043056";"A008187";"GM0207";"2019SJ00";""
"88943859";"3000   ";"10000";"A043056";"A008187";"GM0492";"2019SJ00";""
"88943879";"3000   ";"10000";"A043056";"A008187";"GM0493";"2019SJ00";""
"88943899";"3000   ";"10000";"A043056";"A008187";"GM1859";"2019SJ00";"       0"
"88943919";"3000   ";"10000";"A043056";"A008187";"GM1721";"2019SJ00";"       0"
"88943939";"3000   ";"10000";"A043056";"A008187";"GM0568";"2019SJ00";""
"88943959";"3000   ";"10000";"A043056";"A008187";"GM0753";"2019SJ00";"       0"
"88943979";"3000   ";"10000";"A043056";"A008187";"GM0209";"2019SJ00";"       0"
"88943999";"3000   ";"10000";"A043056";"A008187";"GM0375";"2019SJ00";"       0"
"88944019";"3000   ";"10000";"A043056";"A008187";"GM0063";"2019SJ00";""
"88944039";"3000   ";"10000";"A043056";"A008187";"GM0310";"2019SJ00";"       1"
"88944059";"3000   ";"10000";"A043056";"A008187";"GM0585";"2019SJ00";""
"88944079";"3000   ";"10000";"A043056";"A008187";"GM1728";"2019SJ00";"       0"
"88944099";"3000   ";"10000";"A043056";"A008187";"GM0376";"2019SJ00";"       0"
"88944119";"3000   ";"10000";"A043056";"A008187";"GM0495";"2019SJ00";""
"88944139";"3000   ";"10000";"A043056";"A008187";"GM0377";"2019SJ00";"       0"
"88944159";"3000   ";"10000";"A043056";"A008187";"GM0055";"2019SJ00";""
"88944179";"3000   ";"10000";"A043056";"A008187";"GM0497";"2019SJ00";""
"88944199";"3000   ";"10000";"A043056";"A008187";"GM1901";"2019SJ00";"       0"
"88944219";"3000   ";"10000";"A043056";"A008187";"GM0755";"2019SJ00";"       0"
"88944239";"3000   ";"10000";"A043056";"A008187";"GM0009";"2019SJ00";""
"88944259";"3000   ";"10000";"A043056";"A008187";"GM0064";"2019SJ00";""
"88944279";"3000   ";"10000";"A043056";"A008187";"GM0211";"2019SJ00";""
"88944299";"3000   ";"10000";"A043056";"A008187";"GM1681";"2019SJ00";"       0"
"88944319";"3000   ";"10000";"A043056";"A008187";"GM0897";"2019SJ00";""
"88944339";"3000   ";"10000";"A043056";"A008187";"GM0147";"2019SJ00";"       0"
"88944359";"3000   ";"10000";"A043056";"A008187";"GM0654";"2019SJ00";"       0"
"88944379";"3000   ";"10000";"A043056";"A008187";"GM0499";"2019SJ00";""
"88944399";"3000   ";"10000";"A043056";"A008187";"GM0756";"2019SJ00";"       0"
"88944419";"3000   ";"10000";"A043056";"A008187";"GM0757";"2019SJ00";"       0"
"88944439";"3000   ";"10000";"A043056";"A008187";"GM0758";"2019SJ00";"       0"
"88944459";"3000   ";"10000";"A043056";"A008187";"GM0194";"2019SJ00";""
"88944479";"3000   ";"10000";"A043056";"A008187";"GM0311";"2019SJ00";""
"88944499";"3000   ";"10000";"A043056";"A008187";"GM0501";"2019SJ00";"       0"
"88944519";"3000   ";"10000";"A043056";"A008187";"GM0898";"2019SJ00";""
"88944539";"3000   ";"10000";"A043056";"A008187";"GM1876";"2019SJ00";"       0"
"88944559";"3000   ";"10000";"A043056";"A008187";"GM0213";"2019SJ00";"       0"
"88944579";"3000   ";"10000";"A043056";"A008187";"GM0899";"2019SJ00";"       0"
"88944599";"3000   ";"10000";"A043056";"A008187";"GM0312";"2019SJ00";"       0"
"88944619";"3000   ";"10000";"A043056";"A008187";"GM0313";"2019SJ00";"       0"
"88944639";"3000   ";"10000";"A043056";"A008187";"GM0214";"2019SJ00";"       0"
"88944659";"3000   ";"10000";"A043056";"A008187";"GM0381";"2019SJ00";""
"88944679";"3000   ";"10000";"A043056";"A008187";"GM0502";"2019SJ00";"       0"
"88944699";"3000   ";"10000";"A043056";"A008187";"GM0383";"2019SJ00";"       0"
"88944719";"3000   ";"10000";"A043056";"A008187";"GM0109";"2019SJ00";"       0"
"88944739";"3000   ";"10000";"A043056";"A008187";"GM1706";"2019SJ00";"       0"
"88944759";"3000   ";"10000";"A043056";"A008187";"GM0611";"2019SJ00";""
"88944779";"3000   ";"10000";"A043056";"A008187";"GM1684";"2019SJ00";"       0"
"88944799";"3000   ";"10000";"A043056";"A008187";"GM0216";"2019SJ00";"       0"
"88944819";"3000   ";"10000";"A043056";"A008187";"GM0148";"2019SJ00";"       0"
"88944839";"3000   ";"10000";"A043056";"A008187";"GM0065";"2019SJ00";""
"88944859";"3000   ";"10000";"A043056";"A008187";"GM1891";"2019SJ00";"       0"
"88944879";"3000   ";"10000";"A043056";"A008187";"GM0503";"2019SJ00";"       0"
"88944899";"3000   ";"10000";"A043056";"A008187";"GM0010";"2019SJ00";"       0"
"88944919";"3000   ";"10000";"A043056";"A008187";"GM0149";"2019SJ00";""
"88944939";"3000   ";"10000";"A043056";"A008187";"GM0762";"2019SJ00";"       0"
"88944959";"3000   ";"10000";"A043056";"A008187";"GM0150";"2019SJ00";"       0"
"88944979";"3000   ";"10000";"A043056";"A008187";"GM0218";"2019SJ00";""
"88944999";"3000   ";"10000";"A043056";"A008187";"GM0384";"2019SJ00";"       0"
"88945019";"3000   ";"10000";"A043056";"A008187";"GM0151";"2019SJ00";""
"88945039";"3000   ";"10000";"A043056";"A008187";"GM1774";"2019SJ00";"       0"
"88945059";"3000   ";"10000";"A043056";"A008187";"GM0219";"2019SJ00";""
"88945079";"3000   ";"10000";"A043056";"A008187";"GM0504";"2019SJ00";""
"88945099";"3000   ";"10000";"A043056";"A008187";"GM0220";"2019SJ00";""
"88945119";"3000   ";"10000";"A043056";"A008187";"GM0221";"2019SJ00";"       0"
"88945139";"3000   ";"10000";"A043056";"A008187";"GM0222";"2019SJ00";"       0"
"88945159";"3000   ";"10000";"A043056";"A008187";"GM0766";"2019SJ00";"       0"
"88945179";"3000   ";"10000";"A043056";"A008187";"GM0058";"2019SJ00";""
"88945199";"3000   ";"10000";"A043056";"A008187";"GM0315";"2019SJ00";""
"88945219";"3000   ";"10000";"A043056";"A008187";"GM0505";"2019SJ00";"       0"
"88945239";"3000   ";"10000";"A043056";"A008187";"GM0498";"2019SJ00";"       0"
"88945259";"3000   ";"10000";"A043056";"A008187";"GM0316";"2019SJ00";""
"88945279";"3000   ";"10000";"A043056";"A008187";"GM1719";"2019SJ00";"       0"
"88945299";"3000   ";"10000";"A043056";"A008187";"GM0303";"2019SJ00";"       0"
"88945319";"3000   ";"10000";"A043056";"A008187";"GM0225";"2019SJ00";"       0"
"88945339";"3000   ";"10000";"A043056";"A008187";"GM0226";"2019SJ00";"       0"
"88945359";"3000   ";"10000";"A043056";"A008187";"GM0902";"2019SJ00";""
"88945379";"3000   ";"10000";"A043056";"A008187";"GM0227";"2019SJ00";""
"88945399";"3000   ";"10000";"A043056";"A008187";"GM1711";"2019SJ00";"       0"
"88945419";"3000   ";"10000";"A043056";"A008187";"GM0385";"2019SJ00";"       0"
"88945439";"3000   ";"10000";"A043056";"A008187";"GM0228";"2019SJ00";"       0"
"88945459";"3000   ";"10000";"A043056";"A008187";"GM0317";"2019SJ00";"       0"
"88945479";"3000   ";"10000";"A043056";"A008187";"GM1651";"2019SJ00";""
"88945499";"3000   ";"10000";"A043056";"A008187";"GM0770";"2019SJ00";"       0"
"88945519";"3000   ";"10000";"A043056";"A008187";"GM0357";"2019SJ00";""
"88945539";"3000   ";"10000";"A043056";"A008187";"GM0229";"2019SJ00";""
"88945559";"3000   ";"10000";"A043056";"A008187";"GM0905";"2019SJ00";""
"88945579";"3000   ";"10000";"A043056";"A008187";"GM1903";"2019SJ00";"       0"
"88945599";"3000   ";"10000";"A043056";"A008187";"GM0772";"2019SJ00";"       2"
"88945619";"3000   ";"10000";"A043056";"A008187";"GM0230";"2019SJ00";"       0"
"88945639";"3000   ";"10000";"A043056";"A008187";"GM0231";"2019SJ00";""
"88945659";"3000   ";"10000";"A043056";"A008187";"GM0114";"2019SJ00";"       0"
"88945679";"3000   ";"10000";"A043056";"A008187";"GM0388";"2019SJ00";"       0"
"88945699";"3000   ";"10000";"A043056";"A008187";"GM0153";"2019SJ00";"       3"
"88945719";"3000   ";"10000";"A043056";"A008187";"GM0232";"2019SJ00";"       0"
"88945739";"3000   ";"10000";"A043056";"A008187";"GM0233";"2019SJ00";"       0"
"88945759";"3000   ";"10000";"A043056";"A008187";"GM0777";"2019SJ00";"       0"
"88945779";"3000   ";"10000";"A043056";"A008187";"GM1722";"2019SJ00";""
"88945799";"3000   ";"10000";"A043056";"A008187";"GM0070";"2019SJ00";""
"88945819";"3000   ";"10000";"A043056";"A008187";"GM1921";"2019SJ00";""
"88945839";"3000   ";"10000";"A043056";"A008187";"GM1940";"2019SJ00";"       0"
"88945859";"3000   ";"10000";"A043056";"A008187";"GM0653";"2019SJ00";""
"88945879";"3000   ";"10000";"A043056";"A008187";"GM0779";"2019SJ00";"       0"
"88945899";"3000   ";"10000";"A043056";"A008187";"GM0236";"2019SJ00";""
"88945919";"3000   ";"10000";"A043056";"A008187";"GM0781";"2019SJ00";""
"88945939";"3000   ";"10000";"A043056";"A008187";"GM1771";"2019SJ00";"       0"
"88945959";"3000   ";"10000";"A043056";"A008187";"GM0906";"2019SJ00";""
"88945979";"3000   ";"10000";"A043056";"A008187";"GM1652";"2019SJ00";"       0"
"88945999";"3000   ";"10000";"A043056";"A008187";"GM0237";"2019SJ00";""
"88946019";"3000   ";"10000";"A043056";"A008187";"GM0238";"2019SJ00";""
"88946039";"3000   ";"10000";"A043056";"A008187";"GM0154";"2019SJ00";""
"88946059";"3000   ";"10000";"A043056";"A008187";"GM0907";"2019SJ00";"       0"
"88946079";"3000   ";"10000";"A043056";"A008187";"GM0689";"2019SJ00";""
"88946099";"3000   ";"10000";"A043056";"A008187";"GM0784";"2019SJ00";"       0"
"88946119";"3000   ";"10000";"A043056";"A008187";"GM0511";"2019SJ00";""
"88946139";"3000   ";"10000";"A043056";"A008187";"GM1924";"2019SJ00";"       0"
"88946159";"3000   ";"10000";"A043056";"A008187";"GM0664";"2019SJ00";"       0"
"88946179";"3000   ";"10000";"A043056";"A008187";"GM0785";"2019SJ00";"       0"
"88946199";"3000   ";"10000";"A043056";"A008187";"GM1942";"2019SJ00";"       0"
"88946219";"3000   ";"10000";"A043056";"A008187";"GM0156";"2019SJ00";""
"88946239";"3000   ";"10000";"A043056";"A008187";"GM0512";"2019SJ00";"       0"
"88946259";"3000   ";"10000";"A043056";"A008187";"GM0239";"2019SJ00";""
"88946279";"3000   ";"10000";"A043056";"A008187";"GM0513";"2019SJ00";"       0"
"88946299";"3000   ";"10000";"A043056";"A008187";"GM0693";"2019SJ00";""
"88946319";"3000   ";"10000";"A043056";"A008187";"GM0365";"2019SJ00";""
"88946339";"3000   ";"10000";"A043056";"A008187";"GM0157";"2019SJ00";""
"88946359";"3000   ";"10000";"A043056";"A008187";"GM0786";"2019SJ00";"       0"
"88946379";"3000   ";"10000";"A043056";"A008187";"GM0390";"2019SJ00";""
"88946399";"3000   ";"10000";"A043056";"A008187";"GM0517";"2019SJ00";""
"88946419";"3000   ";"10000";"A043056";"A008187";"GM0518";"2019SJ00";"       5"
"88946439";"3000   ";"10000";"A043056";"A008187";"GM0519";"2019SJ00";""
"88946459";"3000   ";"10000";"A043056";"A008187";"GM0240";"2019SJ00";""
"88946479";"3000   ";"10000";"A043056";"A008187";"GM0241";"2019SJ00";""
"88946499";"3000   ";"10000";"A043056";"A008187";"GM0014";"2019SJ00";"      17"
"88946519";"3000   ";"10000";"A043056";"A008187";"GM0015";"2019SJ00";""
"88946539";"3000   ";"10000";"A043056";"A008187";"GM0912";"2019SJ00";""
"88946559";"3000   ";"10000";"A043056";"A008187";"GM1729";"2019SJ00";"       0"
"88946579";"3000   ";"10000";"A043056";"A008187";"GM0158";"2019SJ00";"       0"
"88946599";"3000   ";"10000";"A043056";"A008187";"GM0788";"2019SJ00";"       0"
"88946619";"3000   ";"10000";"A043056";"A008187";"GM0392";"2019SJ00";"       1"
"88946639";"3000   ";"10000";"A043056";"A008187";"GM0393";"2019SJ00";""
"88946659";"3000   ";"10000";"A043056";"A008187";"GM0394";"2019SJ00";"       0"
"88946679";"3000   ";"10000";"A043056";"A008187";"GM0914";"2019SJ00";""
"88946699";"3000   ";"10000";"A043056";"A008187";"GM1655";"2019SJ00";"       0"
"88946719";"3000   ";"10000";"A043056";"A008187";"GM0159";"2019SJ00";""
"88946739";"3000   ";"10000";"A043056";"A008187";"GM0160";"2019SJ00";"       0"
"88946759";"3000   ";"10000";"A043056";"A008187";"GM0243";"2019SJ00";"       0"
"88946779";"3000   ";"10000";"A043056";"A008187";"GM0523";"2019SJ00";"       0"
"88946799";"3000   ";"10000";"A043056";"A008187";"GM0017";"2019SJ00";""
"88946819";"3000   ";"10000";"A043056";"A008187";"GM0395";"2019SJ00";""
"88946839";"3000   ";"10000";"A043056";"A008187";"GM0072";"2019SJ00";"       0"
"88946859";"3000   ";"10000";"A043056";"A008187";"GM0318";"2019SJ00";""
"88946879";"3000   ";"10000";"A043056";"A008187";"GM0161";"2019SJ00";""
"88946899";"3000   ";"10000";"A043056";"A008187";"GM0244";"2019SJ00";"       0"
"88946919";"3000   ";"10000";"A043056";"A008187";"GM1937";"2019SJ00";""
"88946939";"3000   ";"10000";"A043056";"A008187";"GM0396";"2019SJ00";"       0"
"88946959";"3000   ";"10000";"A043056";"A008187";"GM0397";"2019SJ00";"       0"
"88946979";"3000   ";"10000";"A043056";"A008187";"GM0246";"2019SJ00";"       0"
"88946999";"3000   ";"10000";"A043056";"A008187";"GM0074";"2019SJ00";"       0"
"88947019";"3000   ";"10000";"A043056";"A008187";"GM0398";"2019SJ00";"       0"
"88947039";"3000   ";"10000";"A043056";"A008187";"GM0526";"2019SJ00";""
"88947059";"3000   ";"10000";"A043056";"A008187";"GM0917";"2019SJ00";"       0"
"88947079";"3000   ";"10000";"A043056";"A008187";"GM1658";"2019SJ00";"       0"
"88947099";"3000   ";"10000";"A043056";"A008187";"GM0399";"2019SJ00";"       0"
"88947119";"3000   ";"10000";"A043056";"A008187";"GM0162";"2019SJ00";""
"88947139";"3000   ";"10000";"A043056";"A008187";"GM0918";"2019SJ00";""
"88947159";"3000   ";"10000";"A043056";"A008187";"GM0400";"2019SJ00";"       0"
"88947179";"3000   ";"10000";"A043056";"A008187";"GM0163";"2019SJ00";"       0"
"88947199";"3000   ";"10000";"A043056";"A008187";"GM0530";"2019SJ00";"       0"
"88947219";"3000   ";"10000";"A043056";"A008187";"GM0794";"2019SJ00";"       0"
"88947239";"3000   ";"10000";"A043056";"A008187";"GM0531";"2019SJ00";"       0"
"88947259";"3000   ";"10000";"A043056";"A008187";"GM0248";"2019SJ00";""
"88947279";"3000   ";"10000";"A043056";"A008187";"GM0164";"2019SJ00";"       0"
"88947299";"3000   ";"10000";"A043056";"A008187";"GM0796";"2019SJ00";"       0"
"88947319";"3000   ";"10000";"A043056";"A008187";"GM0251";"2019SJ00";""
"88947339";"3000   ";"10000";"A043056";"A008187";"GM0252";"2019SJ00";"       0"
"88947359";"3000   ";"10000";"A043056";"A008187";"GM0797";"2019SJ00";"       0"
"88947379";"3000   ";"10000";"A043056";"A008187";"GM0920";"2019SJ00";""
"88947399";"3000   ";"10000";"A043056";"A008187";"GM0534";"2019SJ00";"       0"
"88947419";"3000   ";"10000";"A043056";"A008187";"GM0798";"2019SJ00";"       0"
"88947439";"3000   ";"10000";"A043056";"A008187";"GM0402";"2019SJ00";"       2"
"88947459";"3000   ";"10000";"A043056";"A008187";"GM1963";"2019SJ00";"       0"
"88947479";"3000   ";"10000";"A043056";"A008187";"GM1735";"2019SJ00";"       0"
"88947499";"3000   ";"10000";"A043056";"A008187";"GM1966";"2019SJ00";"       1"
"88947519";"3000   ";"10000";"A043056";"A008187";"GM1911";"2019SJ00";"       0"
"88947539";"3000   ";"10000";"A043056";"A008187";"GM0165";"2019SJ00";""
"88947559";"3000   ";"10000";"A043056";"A008187";"GM0675";"2019SJ00";""
"88947579";"3000   ";"10000";"A043056";"A008187";"GM0118";"2019SJ00";"       0"
"88947599";"3000   ";"10000";"A043056";"A008187";"GM0018";"2019SJ00";""
"88947619";"3000   ";"10000";"A043056";"A008187";"GM0405";"2019SJ00";"       0"
"88947639";"3000   ";"10000";"A043056";"A008187";"GM0923";"2019SJ00";""
"88947659";"3000   ";"10000";"A043056";"A008187";"GM1507";"2019SJ00";"       0"
"88947679";"3000   ";"10000";"A043056";"A008187";"GM0321";"2019SJ00";"       0"
"88947699";"3000   ";"10000";"A043056";"A008187";"GM0255";"2019SJ00";""
"88947719";"3000   ";"10000";"A043056";"A008187";"GM0406";"2019SJ00";"       0"
"88947739";"3000   ";"10000";"A043056";"A008187";"GM0677";"2019SJ00";"       0"
"88947759";"3000   ";"10000";"A043056";"A008187";"GM0256";"2019SJ00";""
"88947779";"3000   ";"10000";"A043056";"A008187";"GM0925";"2019SJ00";""
"88947799";"3000   ";"10000";"A043056";"A008187";"GM0195";"2019SJ00";""
"88947819";"3000   ";"10000";"A043056";"A008187";"GM0191";"2019SJ00";""
"88947839";"3000   ";"10000";"A043056";"A008187";"GM0353";"2019SJ00";"       1"
"88947859";"3000   ";"10000";"A043056";"A008187";"GM0645";"2019SJ00";""
"88947879";"3000   ";"10000";"A043056";"A008187";"GM1884";"2019SJ00";"       0"
"88947899";"3000   ";"10000";"A043056";"A008187";"GM0166";"2019SJ00";"       0"
"88947919";"3000   ";"10000";"A043056";"A008187";"GM0678";"2019SJ00";"       0"
"88947939";"3000   ";"10000";"A043056";"A008187";"GM0537";"2019SJ00";"       0"
"88947959";"3000   ";"10000";"A043056";"A008187";"GM0928";"2019SJ00";"       0"
"88947979";"3000   ";"10000";"A043056";"A008187";"GM0929";"2019SJ00";""
"88947999";"3000   ";"10000";"A043056";"A008187";"GM0258";"2019SJ00";""
"88948019";"3000   ";"10000";"A043056";"A008187";"GM1598";"2019SJ00";"       0"
"88948039";"3000   ";"10000";"A043056";"A008187";"GM0079";"2019SJ00";""
"88948059";"3000   ";"10000";"A043056";"A008187";"GM0588";"2019SJ00";""
"88948079";"3000   ";"10000";"A043056";"A008187";"GM0542";"2019SJ00";"       0"
"88948099";"3000   ";"10000";"A043056";"A008187";"GM1931";"2019SJ00";"       0"
"88948119";"3000   ";"10000";"A043056";"A008187";"GM1659";"2019SJ00";"       0"
"88948139";"3000   ";"10000";"A043056";"A008187";"GM1685";"2019SJ00";"       0"
"88948159";"3000   ";"10000";"A043056";"A008187";"GM0882";"2019SJ00";"       0"
"88948179";"3000   ";"10000";"A043056";"A008187";"GM0415";"2019SJ00";"       0"
"88948199";"3000   ";"10000";"A043056";"A008187";"GM0416";"2019SJ00";"       0"
"88948219";"3000   ";"10000";"A043056";"A008187";"GM1621";"2019SJ00";"       0"
"88948239";"3000   ";"10000";"A043056";"A008187";"GM0417";"2019SJ00";"       0"
"88948259";"3000   ";"10000";"A043056";"A008187";"GM0022";"2019SJ00";""
"88948279";"3000   ";"10000";"A043056";"A008187";"GM0545";"2019SJ00";""
"88948299";"3000   ";"10000";"A043056";"A008187";"GM0326";"2019SJ00";""
"88948319";"3000   ";"10000";"A043056";"A008187";"GM0080";"2019SJ00";"       0"
"88948339";"3000   ";"10000";"A043056";"A008187";"GM0081";"2019SJ00";""
"88948359";"3000   ";"10000";"A043056";"A008187";"GM0546";"2019SJ00";"       4"
"88948379";"3000   ";"10000";"A043056";"A008187";"GM0547";"2019SJ00";"       0"
"88948399";"3000   ";"10000";"A043056";"A008187";"GM0548";"2019SJ00";""
"88948419";"3000   ";"10000";"A043056";"A008187";"GM1916";"2019SJ00";"       1"
"88948439";"3000   ";"10000";"A043056";"A008187";"GM0995";"2019SJ00";"       0"
"88948459";"3000   ";"10000";"A043056";"A008187";"GM0082";"2019SJ00";""
"88948479";"3000   ";"10000";"A043056";"A008187";"GM1640";"2019SJ00";"       0"
"88948499";"3000   ";"10000";"A043056";"A008187";"GM0327";"2019SJ00";"       0"
"88948519";"3000   ";"10000";"A043056";"A008187";"GM0260";"2019SJ00";""
"88948539";"3000   ";"10000";"A043056";"A008187";"GM1673";"2019SJ00";""
"88948559";"3000   ";"10000";"A043056";"A008187";"GM0552";"2019SJ00";""
"88948579";"3000   ";"10000";"A043056";"A008187";"GM0694";"2019SJ00";""
"88948599";"3000   ";"10000";"A043056";"A008187";"GM0418";"2019SJ00";""
"88948619";"3000   ";"10000";"A043056";"A008187";"GM0733";"2019SJ00";""
"88948639";"3000   ";"10000";"A043056";"A008187";"GM1705";"2019SJ00";"       0"
"88948659";"3000   ";"10000";"A043056";"A008187";"GM0553";"2019SJ00";"       1"
"88948679";"3000   ";"10000";"A043056";"A008187";"GM0808";"2019SJ00";""
"88948699";"3000   ";"10000";"A043056";"A008187";"GM0140";"2019SJ00";""
"88948719";"3000   ";"10000";"A043056";"A008187";"GM0262";"2019SJ00";"       0"
"88948739";"3000   ";"10000";"A043056";"A008187";"GM0329";"2019SJ00";""
"88948759";"3000   ";"10000";"A043056";"A008187";"GM0809";"2019SJ00";"       0"
"88948779";"3000   ";"10000";"A043056";"A008187";"GM0330";"2019SJ00";""
"88948799";"3000   ";"10000";"A043056";"A008187";"GM0331";"2019SJ00";"       0"
"88948819";"3000   ";"10000";"A043056";"A008187";"GM0024";"2019SJ00";"       0"
"88948839";"3000   ";"10000";"A043056";"A008187";"GM0168";"2019SJ00";"       0"
"88948859";"3000   ";"10000";"A043056";"A008187";"GM0332";"2019SJ00";""
"88948879";"3000   ";"10000";"A043056";"A008187";"GM0333";"2019SJ00";""
"88948899";"3000   ";"10000";"A043056";"A008187";"GM0334";"2019SJ00";""
"88948919";"3000   ";"10000";"A043056";"A008187";"GM0933";"2019SJ00";""
"88948939";"3000   ";"10000";"A043056";"A008187";"GM0934";"2019SJ00";""
"88948959";"3000   ";"10000";"A043056";"A008187";"GM1671";"2019SJ00";""
"88948979";"3000   ";"10000";"A043056";"A008187";"GM0263";"2019SJ00";"       0"
"88948999";"3000   ";"10000";"A043056";"A008187";"GM1641";"2019SJ00";"       0"
"88949019";"3000   ";"10000";"A043056";"A008187";"GM0555";"2019SJ00";""
"88949039";"3000   ";"10000";"A043056";"A008187";"GM0556";"2019SJ00";"       0"
"88949059";"3000   ";"10000";"A043056";"A008187";"GM0935";"2019SJ00";"       8"
"88949079";"3000   ";"10000";"A043056";"A008187";"GM0936";"2019SJ00";""
"88949099";"3000   ";"10000";"A043056";"A008187";"GM0169";"2019SJ00";""
"88949119";"3000   ";"10000";"A043056";"A008187";"GM1663";"2019SJ00";""
"88949139";"3000   ";"10000";"A043056";"A008187";"GM0025";"2019SJ00";""
"88949159";"3000   ";"10000";"A043056";"A008187";"GM0420";"2019SJ00";"       0"
"88949179";"3000   ";"10000";"A043056";"A008187";"GM0993";"2019SJ00";""
"88949199";"3000   ";"10000";"A043056";"A008187";"GM0938";"2019SJ00";"       0"
"88949219";"3000   ";"10000";"A043056";"A008187";"GM1948";"2019SJ00";"       0"
"88949239";"3000   ";"10000";"A043056";"A008187";"GM0941";"2019SJ00";""
"88949259";"3000   ";"10000";"A043056";"A008187";"GM0083";"2019SJ00";""
"88949279";"3000   ";"10000";"A043056";"A008187";"GM1908";"2019SJ00";""
"88949299";"3000   ";"10000";"A043056";"A008187";"GM1987";"2019SJ00";""
"88949319";"3000   ";"10000";"A043056";"A008187";"GM0119";"2019SJ00";"       0"
"88949339";"3000   ";"10000";"A043056";"A008187";"GM0687";"2019SJ00";"       0"
"88949359";"3000   ";"10000";"A043056";"A008187";"GM0559";"2019SJ00";""
"88949379";"3000   ";"10000";"A043056";"A008187";"GM1842";"2019SJ00";"       0"
"88949399";"3000   ";"10000";"A043056";"A008187";"GM1731";"2019SJ00";"       0"
"88949419";"3000   ";"10000";"A043056";"A008187";"GM1952";"2019SJ00";"       0"
"88949439";"3000   ";"10000";"A043056";"A008187";"GM0814";"2019SJ00";""
"88949459";"3000   ";"10000";"A043056";"A008187";"GM0815";"2019SJ00";"       0"
"88949479";"3000   ";"10000";"A043056";"A008187";"GM0265";"2019SJ00";""
"88949499";"3000   ";"10000";"A043056";"A008187";"GM1709";"2019SJ00";"       0"
"88949519";"3000   ";"10000";"A043056";"A008187";"GM1978";"2019SJ00";"       0"
"88949539";"3000   ";"10000";"A043056";"A008187";"GM1927";"2019SJ00";""
"88949559";"3000   ";"10000";"A043056";"A008187";"GM0562";"2019SJ00";""
"88949579";"3000   ";"10000";"A043056";"A008187";"GM1955";"2019SJ00";"       0"
"88949599";"3000   ";"10000";"A043056";"A008187";"GM0335";"2019SJ00";"       0"
"88949619";"3000   ";"10000";"A043056";"A008187";"GM0944";"2019SJ00";"       0"
"88949639";"3000   ";"10000";"A043056";"A008187";"GM0563";"2019SJ00";""
"88949659";"3000   ";"10000";"A043056";"A008187";"GM0424";"2019SJ00";""
"88949679";"3000   ";"10000";"A043056";"A008187";"GM0565";"2019SJ00";""
"88949699";"3000   ";"10000";"A043056";"A008187";"GM0425";"2019SJ00";""
"88949719";"3000   ";"10000";"A043056";"A008187";"GM1740";"2019SJ00";"       0"
"88949739";"3000   ";"10000";"A043056";"A008187";"GM0426";"2019SJ00";""
